Tweet,id,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements,time_utc,time_ist,date_ist,hour_ist,day_of_week,day_of_month,TweetWordCount,TweetCharCount,TweetCategory,user_profile_id,time_utc,time_ist,date_ist,hour_ist,day_of_week,day_of_month,TweetWordCount,TweetCharCount,TweetCategory,user_profile_id
quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci #tempor,716822335237892,2020-06-29 00:46 +0000,320.0,7.0,0.021875,0.0,1,1.0,1.0,0,0,4,0,0,0,0,0,0,0.0,0.0,2020-06-29 00:46:00+00:00,2020-06-29 06:16:00+00:00,2020-06-29,6,Monday,29,30,195,Other,716822335237892,2020-06-29 00:46:00+00:00,2020-06-29 06:16:00+00:00,2020-06-29,6,Monday,29,30,195,Other,716822335237892
lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in #aenean,8538568466185280,2020-06-28 22:42 +0000,134.0,8.0,0.059701493,0.0,1,5.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,2020-06-28 22:42:00+00:00,2020-06-29 04:12:00+00:00,2020-06-29,4,Monday,29,29,188,Other,8538568466185280,2020-06-28 22:42:00+00:00,2020-06-29 04:12:00+00:00,2020-06-29,4,Monday,29,29,188,Other,8538568466185280
posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id #eros,7324048451073410,2020-06-28 20:55 +0000,153.0,2.0,0.013071895,0.0,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-06-28 20:55:00+00:00,2020-06-29 02:25:00+00:00,2020-06-29,2,Monday,29,30,187,Other,7324048451073410,2020-06-28 20:55:00+00:00,2020-06-29 02:25:00+00:00,2020-06-29,2,Monday,29,30,187,Other,7324048451073410
massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in #sodales,2805951908443000,2020-06-28 17:47 +0000,1925.0,239.0,0.124155844,3.0,1,10.0,1.0,1,0,23,0,0,0,0,0,0,200.0,200.0,2020-06-28 17:47:00+00:00,2020-06-28 23:17:00+00:00,2020-06-28,23,Sunday,28,35,221,Media,2805951908443000,2020-06-28 17:47:00+00:00,2020-06-28 23:17:00+00:00,2020-06-28,23,Sunday,28,35,221,Media,2805951908443000
quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas #lacinia,6711825733201660,2020-06-28 15:44 +0000,257.0,1.0,0.003891051,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-06-28 15:44:00+00:00,2020-06-28 21:14:00+00:00,2020-06-28,21,Sunday,28,23,155,Other,6711825733201660,2020-06-28 15:44:00+00:00,2020-06-28 21:14:00+00:00,2020-06-28,21,Sunday,28,23,155,Other,6711825733201660
fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse #primis,9978158588228040,2020-06-28 15:30 +0000,325.0,6.0,0.018461538,0.0,0,4.0,0.0,0,0,0,0,0,0,0,0,0,73.0,2.0,2020-06-28 15:30:00+00:00,2020-06-28 21:00:00+00:00,2020-06-28,21,Sunday,28,35,212,Media,9978158588228040,2020-06-28 15:30:00+00:00,2020-06-28 21:00:00+00:00,2020-06-28,21,Sunday,28,35,212,Media,9978158588228040
felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis #a,6217315274047590,2020-06-28 15:19 +0000,765.0,11.0,0.014379085,0.0,1,5.0,1.0,0,0,4,0,0,0,0,0,0,110.0,0.0,2020-06-28 15:19:00+00:00,2020-06-28 20:49:00+00:00,2020-06-28,20,Sunday,28,35,214,Media,6217315274047590,2020-06-28 15:19:00+00:00,2020-06-28 20:49:00+00:00,2020-06-28,20,Sunday,28,35,214,Media,6217315274047590
curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna #vel,8231821074174750,2020-06-27 19:01 +0000,236.0,14.0,0.059322034,0.0,0,2.0,0.0,0,0,12,0,0,0,0,0,0,0.0,0.0,2020-06-27 19:01:00+00:00,2020-06-28 00:31:00+00:00,2020-06-28,0,Sunday,28,33,224,Other,8231821074174750,2020-06-27 19:01:00+00:00,2020-06-28 00:31:00+00:00,2020-06-28,0,Sunday,28,33,224,Other,8231821074174750
sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl #orci,9570816565357870,2020-06-27 17:55 +0000,151.0,2.0,0.013245033,0.0,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,2020-06-27 17:55:00+00:00,2020-06-27 23:25:00+00:00,2020-06-27,23,Saturday,27,23,125,Other,9570816565357870,2020-06-27 17:55:00+00:00,2020-06-27 23:25:00+00:00,2020-06-27,23,Saturday,27,23,125,Other,9570816565357870
vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum #nulla,380001636121211,2020-06-27 15:32 +0000,5.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-06-27 15:32:00+00:00,2020-06-27 21:02:00+00:00,2020-06-27,21,Saturday,27,23,163,Other,380001636121211,2020-06-27 15:32:00+00:00,2020-06-27 21:02:00+00:00,2020-06-27,21,Saturday,27,23,163,Other,380001636121211
morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar #curabitur,4425374971252640,2020-06-27 15:05 +0000,287.0,12.0,0.041811847,0.0,0,5.0,0.0,0,0,6,0,0,0,0,0,0,38.0,1.0,2020-06-27 15:05:00+00:00,2020-06-27 20:35:00+00:00,2020-06-27,20,Saturday,27,35,222,Media,4425374971252640,2020-06-27 15:05:00+00:00,2020-06-27 20:35:00+00:00,2020-06-27,20,Saturday,27,35,222,Media,4425374971252640
dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes #placerat,8209924363611060,2020-06-27 14:16 +0000,22.0,2.0,0.090909091,0.0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-06-27 14:16:00+00:00,2020-06-27 19:46:00+00:00,2020-06-27,19,Saturday,27,20,150,Other,8209924363611060,2020-06-27 14:16:00+00:00,2020-06-27 19:46:00+00:00,2020-06-27,19,Saturday,27,20,150,Other,8209924363611060
nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et #cras,3133980848542310,2020-06-27 01:31 +0000,2408.0,40.0,0.016611296,0.0,2,15.0,2.0,0,0,21,0,0,0,0,0,0,0.0,0.0,2020-06-27 01:31:00+00:00,2020-06-27 07:01:00+00:00,2020-06-27,7,Saturday,27,23,150,Other,3133980848542310,2020-06-27 01:31:00+00:00,2020-06-27 07:01:00+00:00,2020-06-27,7,Saturday,27,23,150,Other,3133980848542310
vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat #amet,2141257999420150,2020-06-26 21:43 +0000,551.0,1.0,0.001814882,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-06-26 21:43:00+00:00,2020-06-27 03:13:00+00:00,2020-06-27,3,Saturday,27,18,131,Other,2141257999420150,2020-06-26 21:43:00+00:00,2020-06-27 03:13:00+00:00,2020-06-27,3,Saturday,27,18,131,Other,2141257999420150
sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi #quam,9207988447294870,2020-06-26 21:42 +0000,225.0,8.0,0.035555556,0.0,1,3.0,0.0,0,0,4,0,0,0,0,0,0,0.0,0.0,2020-06-26 21:42:00+00:00,2020-06-27 03:12:00+00:00,2020-06-27,3,Saturday,27,34,238,Other,9207988447294870,2020-06-26 21:42:00+00:00,2020-06-27 03:12:00+00:00,2020-06-27,3,Saturday,27,34,238,Other,9207988447294870
metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id #non,8462521030797950,2020-06-26 21:35 +0000,171.0,5.0,0.029239766,0.0,1,1.0,0.0,0,0,1,0,0,0,0,0,0,47.0,2.0,2020-06-26 21:35:00+00:00,2020-06-27 03:05:00+00:00,2020-06-27,3,Saturday,27,23,150,Media,8462521030797950,2020-06-26 21:35:00+00:00,2020-06-27 03:05:00+00:00,2020-06-27,3,Saturday,27,23,150,Media,8462521030797950
maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper #sem,2528983238934750,2020-06-26 21:26 +0000,110.0,7.0,0.063636364,0.0,1,1.0,3.0,2,0,0,0,0,0,0,0,0,0.0,0.0,2020-06-26 21:26:00+00:00,2020-06-27 02:56:00+00:00,2020-06-27,2,Saturday,27,34,223,Links,2528983238934750,2020-06-26 21:26:00+00:00,2020-06-27 02:56:00+00:00,2020-06-27,2,Saturday,27,34,223,Links,2528983238934750
nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque #velit,6888512031913890,2020-06-26 20:59 +0000,866.0,194.0,0.224018476,0.0,0,18.0,2.0,1,0,13,0,0,0,0,0,0,160.0,160.0,2020-06-26 20:59:00+00:00,2020-06-27 02:29:00+00:00,2020-06-27,2,Saturday,27,16,98,Media,6888512031913890,2020-06-26 20:59:00+00:00,2020-06-27 02:29:00+00:00,2020-06-27,2,Saturday,27,16,98,Media,6888512031913890
nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor #posuere,3651418391136910,2020-06-26 20:03 +0000,11496.0,1065.0,0.092640919,1.0,6,37.0,37.0,4,4,78,0,0,0,0,0,0,898.0,898.0,2020-06-26 20:03:00+00:00,2020-06-27 01:33:00+00:00,2020-06-27,1,Saturday,27,35,237,Media,3651418391136910,2020-06-26 20:03:00+00:00,2020-06-27 01:33:00+00:00,2020-06-27,1,Saturday,27,35,237,Media,3651418391136910
mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas #donec,5728100805173670,2020-06-26 19:32 +0000,1073.0,91.0,0.084808947,0.0,0,12.0,3.0,15,3,1,0,0,0,0,0,0,57.0,57.0,2020-06-26 19:32:00+00:00,2020-06-27 01:02:00+00:00,2020-06-27,1,Saturday,27,16,113,Media,5728100805173670,2020-06-26 19:32:00+00:00,2020-06-27 01:02:00+00:00,2020-06-27,1,Saturday,27,16,113,Media,5728100805173670
felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet #mi,8768676374555830,2020-06-26 18:46 +0000,276.0,4.0,0.014492754,0.0,1,2.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,2020-06-26 18:46:00+00:00,2020-06-27 00:16:00+00:00,2020-06-27,0,Saturday,27,33,193,Other,8768676374555830,2020-06-26 18:46:00+00:00,2020-06-27 00:16:00+00:00,2020-06-27,0,Saturday,27,33,193,Other,8768676374555830
eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo #cum,342503103565497,2020-06-26 18:08 +0000,56.0,3.0,0.053571429,0.0,1,1.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,2020-06-26 18:08:00+00:00,2020-06-26 23:38:00+00:00,2020-06-26,23,Friday,26,22,141,Other,342503103565497,2020-06-26 18:08:00+00:00,2020-06-26 23:38:00+00:00,2020-06-26,23,Friday,26,22,141,Other,342503103565497
consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non #a,2374509166209140,2020-06-26 17:51 +0000,131.0,4.0,0.030534351,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,27.0,3.0,2020-06-26 17:51:00+00:00,2020-06-26 23:21:00+00:00,2020-06-26,23,Friday,26,28,169,Media,2374509166209140,2020-06-26 17:51:00+00:00,2020-06-26 23:21:00+00:00,2020-06-26,23,Friday,26,28,169,Media,2374509166209140
donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce #vestibulum,9169608178925490,2020-06-26 17:35 +0000,161.0,4.0,0.02484472,0.0,0,1.0,1.0,0,0,2,0,0,0,0,0,0,0.0,0.0,2020-06-26 17:35:00+00:00,2020-06-26 23:05:00+00:00,2020-06-26,23,Friday,26,31,197,Other,9169608178925490,2020-06-26 17:35:00+00:00,2020-06-26 23:05:00+00:00,2020-06-26,23,Friday,26,31,197,Other,9169608178925490
quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient #ante,3959150308916750,2020-06-26 14:38 +0000,316.0,8.0,0.025316456,0.0,1,2.0,1.0,0,0,4,0,0,0,0,0,0,0.0,0.0,2020-06-26 14:38:00+00:00,2020-06-26 20:08:00+00:00,2020-06-26,20,Friday,26,28,182,Other,3959150308916750,2020-06-26 14:38:00+00:00,2020-06-26 20:08:00+00:00,2020-06-26,20,Friday,26,28,182,Other,3959150308916750
etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla #quis,9090902954472740,2020-06-25 17:43 +0000,449.0,9.0,0.020044543,0.0,1,4.0,0.0,0,0,4,0,0,0,0,0,0,0.0,0.0,2020-06-25 17:43:00+00:00,2020-06-25 23:13:00+00:00,2020-06-25,23,Thursday,25,28,179,Other,9090902954472740,2020-06-25 17:43:00+00:00,2020-06-25 23:13:00+00:00,2020-06-25,23,Thursday,25,28,179,Other,9090902954472740
bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris #sed,4150238106296920,2020-06-25 16:55 +0000,1244.0,38.0,0.030546624,1.0,3,4.0,4.0,0,2,21,0,0,0,0,0,0,236.0,3.0,2020-06-25 16:55:00+00:00,2020-06-25 22:25:00+00:00,2020-06-25,22,Thursday,25,21,132,Media,4150238106296920,2020-06-25 16:55:00+00:00,2020-06-25 22:25:00+00:00,2020-06-25,22,Thursday,25,21,132,Media,4150238106296920
lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac #tempor,2338249630547120,2020-06-25 13:27 +0000,329.0,7.0,0.021276596,0.0,0,2.0,0.0,0,0,3,0,0,0,0,0,0,47.0,2.0,2020-06-25 13:27:00+00:00,2020-06-25 18:57:00+00:00,2020-06-25,18,Thursday,25,23,149,Media,2338249630547120,2020-06-25 13:27:00+00:00,2020-06-25 18:57:00+00:00,2020-06-25,18,Thursday,25,23,149,Media,2338249630547120
turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est #sit,2059973029050930,2020-06-25 13:25 +0000,381.0,18.0,0.047244094,0.0,0,1.0,1.0,14,0,2,0,0,0,0,0,0,0.0,0.0,2020-06-25 13:25:00+00:00,2020-06-25 18:55:00+00:00,2020-06-25,18,Thursday,25,18,95,Links,2059973029050930,2020-06-25 13:25:00+00:00,2020-06-25 18:55:00+00:00,2020-06-25,18,Thursday,25,18,95,Links,2059973029050930
proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere #neque,9765236752576140,2020-06-25 13:20 +0000,308.0,2.0,0.006493506,0.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,77.0,0.0,2020-06-25 13:20:00+00:00,2020-06-25 18:50:00+00:00,2020-06-25,18,Thursday,25,33,194,Media,9765236752576140,2020-06-25 13:20:00+00:00,2020-06-25 18:50:00+00:00,2020-06-25,18,Thursday,25,33,194,Media,9765236752576140
congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque #nec,6098054349056560,2020-06-24 20:49 +0000,117.0,3.0,0.025641026,0.0,0,1.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,2020-06-24 20:49:00+00:00,2020-06-25 02:19:00+00:00,2020-06-25,2,Thursday,25,21,144,Other,6098054349056560,2020-06-24 20:49:00+00:00,2020-06-25 02:19:00+00:00,2020-06-25,2,Thursday,25,21,144,Other,6098054349056560
sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna #odio,1297180946707940,2020-06-24 19:51 +0000,28.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-06-24 19:51:00+00:00,2020-06-25 01:21:00+00:00,2020-06-25,1,Thursday,25,25,159,Other,1297180946707940,2020-06-24 19:51:00+00:00,2020-06-25 01:21:00+00:00,2020-06-25,1,Thursday,25,25,159,Other,1297180946707940
curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu #pellentesque,1160472257164250,2020-06-24 18:45 +0000,307.0,12.0,0.039087948,0.0,2,2.0,1.0,1,0,6,0,0,0,0,0,0,102.0,0.0,2020-06-24 18:45:00+00:00,2020-06-25 00:15:00+00:00,2020-06-25,0,Thursday,25,28,181,Media,1160472257164250,2020-06-24 18:45:00+00:00,2020-06-25 00:15:00+00:00,2020-06-25,0,Thursday,25,28,181,Media,1160472257164250
tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis #mauris,7715219037616160,2020-06-24 18:39 +0000,477.0,6.0,0.012578616,0.0,0,2.0,1.0,0,0,1,0,0,0,0,0,0,194.0,2.0,2020-06-24 18:39:00+00:00,2020-06-25 00:09:00+00:00,2020-06-25,0,Thursday,25,35,214,Media,7715219037616160,2020-06-24 18:39:00+00:00,2020-06-25 00:09:00+00:00,2020-06-25,0,Thursday,25,35,214,Media,7715219037616160
tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu #malesuada,783579603336683,2020-06-24 18:23 +0000,585.0,13.0,0.022222222,0.0,0,7.0,0.0,0,0,6,0,0,0,0,0,0,0.0,0.0,2020-06-24 18:23:00+00:00,2020-06-24 23:53:00+00:00,2020-06-24,23,Wednesday,24,16,107,Other,783579603336683,2020-06-24 18:23:00+00:00,2020-06-24 23:53:00+00:00,2020-06-24,23,Wednesday,24,16,107,Other,783579603336683
ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat #tellus,3004967046773660,2020-06-24 18:23 +0000,1592.0,217.0,0.136306533,1.0,3,3.0,2.0,0,0,80,0,0,0,0,0,0,128.0,128.0,2020-06-24 18:23:00+00:00,2020-06-24 23:53:00+00:00,2020-06-24,23,Wednesday,24,16,105,Media,3004967046773660,2020-06-24 18:23:00+00:00,2020-06-24 23:53:00+00:00,2020-06-24,23,Wednesday,24,16,105,Media,3004967046773660
scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis #ligula,5606932223940940,2020-06-24 17:14 +0000,676.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-06-24 17:14:00+00:00,2020-06-24 22:44:00+00:00,2020-06-24,22,Wednesday,24,16,109,Other,5606932223940940,2020-06-24 17:14:00+00:00,2020-06-24 22:44:00+00:00,2020-06-24,22,Wednesday,24,16,109,Other,5606932223940940
feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien #suscipit,5033631152125020,2020-06-24 15:02 +0000,870.0,3.0,0.003448276,0.0,1,2.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-06-24 15:02:00+00:00,2020-06-24 20:32:00+00:00,2020-06-24,20,Wednesday,24,24,158,Other,5033631152125020,2020-06-24 15:02:00+00:00,2020-06-24 20:32:00+00:00,2020-06-24,20,Wednesday,24,24,158,Other,5033631152125020
nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus #elit,8961163071048110,2020-06-24 13:23 +0000,171.0,6.0,0.035087719,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,40.0,6.0,2020-06-24 13:23:00+00:00,2020-06-24 18:53:00+00:00,2020-06-24,18,Wednesday,24,22,133,Media,8961163071048110,2020-06-24 13:23:00+00:00,2020-06-24 18:53:00+00:00,2020-06-24,18,Wednesday,24,22,133,Media,8961163071048110
sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum #maecenas,6861972218938880,2020-06-24 12:00 +0000,537.0,9.0,0.016759777,0.0,0,2.0,0.0,0,0,7,0,0,0,0,0,0,0.0,0.0,2020-06-24 12:00:00+00:00,2020-06-24 17:30:00+00:00,2020-06-24,17,Wednesday,24,22,132,Other,6861972218938880,2020-06-24 12:00:00+00:00,2020-06-24 17:30:00+00:00,2020-06-24,17,Wednesday,24,22,132,Other,6861972218938880
consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in #tortor,83386216392282,2020-06-23 17:23 +0000,206.0,2.0,0.009708738,0.0,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-06-23 17:23:00+00:00,2020-06-23 22:53:00+00:00,2020-06-23,22,Tuesday,23,17,121,Other,83386216392282,2020-06-23 17:23:00+00:00,2020-06-23 22:53:00+00:00,2020-06-23,22,Tuesday,23,17,121,Other,83386216392282
eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor #ipsum,463630243534553,2020-06-23 16:05 +0000,551.0,3.0,0.005444646,0.0,1,1.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,2020-06-23 16:05:00+00:00,2020-06-23 21:35:00+00:00,2020-06-23,21,Tuesday,23,21,123,Other,463630243534553,2020-06-23 16:05:00+00:00,2020-06-23 21:35:00+00:00,2020-06-23,21,Tuesday,23,21,123,Other,463630243534553
est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus #ut,7866158222296520,2020-06-23 15:15 +0000,1140.0,14.0,0.012280702,0.0,0,10.0,4.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-06-23 15:15:00+00:00,2020-06-23 20:45:00+00:00,2020-06-23,20,Tuesday,23,23,135,Other,7866158222296520,2020-06-23 15:15:00+00:00,2020-06-23 20:45:00+00:00,2020-06-23,20,Tuesday,23,23,135,Other,7866158222296520
lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl #elit,5071207691715760,2020-06-23 15:14 +0000,197.0,4.0,0.020304569,0.0,0,2.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,2020-06-23 15:14:00+00:00,2020-06-23 20:44:00+00:00,2020-06-23,20,Tuesday,23,25,151,Other,5071207691715760,2020-06-23 15:14:00+00:00,2020-06-23 20:44:00+00:00,2020-06-23,20,Tuesday,23,25,151,Other,5071207691715760
